Metagenome,MAG,BGC,class,Predicted product,Domain,Phylum,Class,Order,Family,Genus,Species,M24 lg(GPM),M25 lg(GPM),M26 lg(GPM),M33 lg(GPM),M36 lg(GPM),M37 lg(GPM),M38 lg(GPM),M39 lg(GPM),M42 lg(GPM)
M33,Barite_M33_B89,EMEEGMFL_447.region001,Other,acyl_amino_acids,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,1.974756173,0,0,2.233087835,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_454.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.770593709,0,0,2.888490436,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_460.region001,RiPP,RRE-containing,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,1.437275814,0,0,1.656098934,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_462.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,1.923967996,0,0,2.318255235,0,0.705093189,0,0,0
M33,Barite_M33_B89,EMEEGMFL_469.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.155695798,0,0,2.280249002,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_46.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.245537838,0,0,2.60939917,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_483.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.097830713,0,0,2.369041903,0,0,1.504673309,0.606160058,0
M33,Barite_M33_B89,EMEEGMFL_485.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.54473966,0,0,3.025156037,0,1.531114341,0,0,0
M33,Barite_M33_B89,EMEEGMFL_487.region001,Polyketide,transAT-PKS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.679608539,0.465336155,0,3.035357205,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_489.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.768034697,0,0,2.833042953,0,0,0,0,0.308298464
M33,Barite_M33_B89,EMEEGMFL_496.region001,Polyketide,transAT-PKS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.342149075,0,0,2.542779191,0,1.196851637,0,0,0
M33,Barite_M33_B89,EMEEGMFL_500.region001,Polyketide,transAT-PKS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.665032383,0,0,3.061730315,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_503.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.669201984,0,0,2.720411913,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_525.region001,Hybrid,hydrogen-cyanide:NRPS:transAT-PKS,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.536461688,-0.594068177,0,2.833044467,0,0.461745323,0.148583931,-0.185657889,-0.646490538
M33,Barite_M33_B89,EMEEGMFL_532.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,1.854578664,0,0,2.610520969,0,0,1.379729417,0.920548861,0
M33,Barite_M33_B89,EMEEGMFL_539.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.65104627,0,0,2.858381787,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_543.region001,Hybrid,NRPS:T1PKS,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.524309719,0,0,2.626033566,0,0.804535811,0,0,0
M33,Barite_M33_B89,EMEEGMFL_547.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.774873607,0,0,3.151134436,0,1.573257805,0,0,0
M33,Barite_M33_B89,EMEEGMFL_551.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.281828269,0,0,2.400602425,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_557.region001,Hybrid,NRPS:T1PKS,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.51349471,0,0,2.848311432,0,1.114784703,0,0,0
M33,Barite_M33_B89,EMEEGMFL_559.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.518644835,-0.247950648,0,2.647244729,0,1.108892847,0,0,0
M33,Barite_M33_B89,EMEEGMFL_56.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.539532319,0,0,2.788738068,0,1.368299146,0,0,0
M33,Barite_M33_B89,EMEEGMFL_597.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,0,0,0,2.580046911,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_600.region001,Hybrid,NRPS-like:T1PKS,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.384870179,0,0,2.631162005,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_614.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.760844306,0,0,2.960985213,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_617.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,1.839778864,0,0,2.168476974,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_618.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,0,0,0,2.627406579,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_634.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,0.824227759,0,0,2.641476587,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_635.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.478647949,0,0,2.752276689,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_637.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.54431813,0,0,2.873715588,0,0,0,0.701207976,0
M33,Barite_M33_B89,EMEEGMFL_639.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.607807856,0,0,2.816351337,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_647.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.849960747,0,0,3.149368328,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_660.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.656780602,0,0,2.761660371,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_679.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.677883636,0,0,2.765623558,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_702.region001,Other,hserlactone,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,1.079911626,0,0,2.152027265,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_706.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.698190523,0,0,2.844462976,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_71.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.012714116,0,0,2.373117645,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_726.region001,Polyketide,transAT-PKS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.620452932,0,0,2.977286198,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_733.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.525171683,0,0,2.838671935,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_73.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.640718253,0,0,2.830410132,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_747.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.184152845,0,0,2.293342701,0,0.747965042,0,0,0
M33,Barite_M33_B89,EMEEGMFL_748.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.222491662,0,0,2.771099949,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_760.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.648988788,0,0,2.716804992,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_763.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.750510384,0,0,3.043604152,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_766.region001,Polyketide,transAT-PKS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.636000486,0,0,2.797785106,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_767.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.990119775,0.978672902,0,3.134901289,0,0,0,0,0.625220545
M33,Barite_M33_B89,EMEEGMFL_778.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,0,0,0,2.743397315,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_786.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.650846512,0,0,2.861236465,0,1.602459087,0,0,0
M33,Barite_M33_B89,EMEEGMFL_793.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.696560754,0,0,2.810181591,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_801.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.860427836,0,0,2.83060903,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_802.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.587424669,0,0,2.899001843,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_811.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.614758315,0,0,2.574306188,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_832.region001,Polyketide,T1PKS,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.612056083,0,0,2.888271545,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_837.region001,Other,hserlactone,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,0,0,0,2.1015099,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_842.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,1.027264073,0,0,2.629303945,0,0,0.904597344,0,0
M33,Barite_M33_B89,EMEEGMFL_854.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.331230128,0,0,2.524556861,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_85.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.732537316,0.634645864,0,3.104493374,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_863.region001,Polyketide,transAT-PKS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,1.582789302,0,0,2.173998327,0.569822937,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_866.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.653216059,0,0,2.834942721,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_874.region001,Polyketide,T1PKS,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,0,0,0,2.619276764,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_880.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.674450411,0,0,3.01052544,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_885.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.504073636,0,0,2.672457947,0,1.290875962,0,0,0
M33,Barite_M33_B89,EMEEGMFL_888.region001,Hybrid,NRPS:NRP-metallophore,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.690368948,0.35278136,0.902165682,2.981680171,0,0.806534868,0,0.159131657,0
M33,Barite_M33_B89,EMEEGMFL_889.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.223043869,0,0,2.495112502,0,2.006053206,1.039679301,0,1.198847341
M33,Barite_M33_B89,EMEEGMFL_892.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.689490565,0,0,2.84398156,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_895.region001,Polyketide,T1PKS,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.461757465,0,0,2.476736258,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_902.region001,Polyketide,PKS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,1.940759043,0,0,1.988755145,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_96.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.348039196,0,0,2.475560438,0,0,0,0,0
M33,Barite_M33_B89,EMEEGMFL_9.region001,Hybrid,PKS-like:T3PKS:transAT-PKS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,0,2.629002824,0,0,2.905024132,0,0,0.708722365,0,0
M33,Barite_M33_B9,PAALKJOE_147.region001,Terpene,Terpene generic,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,UBA3076,UBA3076,0,0,0,0,2.075960981,0,0,0,0,0
M33,Barite_M33_B9,PAALKJOE_157.region001,RiPP,thiopeptide,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,UBA3076,UBA3076,0,0,0,0,2.288935715,0,0,2.026627112,0,0
M33,Barite_M33_B9,PAALKJOE_33.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,UBA3076,UBA3076,0,0,0,0,2.206181886,0,0,2.160758613,0,0
M33,Barite_M33_B9,PAALKJOE_95.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,UBA3076,UBA3076,0,0,0,0,1.547345105,0,0,1.536848475,0,0
M33,Barite_M33_B90,MDJGNOFL_226.region001,Other,phosphonate,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,0,0,0,0,0,2.944787128,0,0,0,0,0
M33,Barite_M33_B91,PHOFCPCN_65.region001,RiPP,thiopeptide,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanogasteraceae,Methanogaster,0,0,0.472070134,0,2.608435624,0,0,0,0,0
M33,Barite_M33_B92,MHCCMMMN_215.region001,Other,arylpolyene,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,0,0,0,0,2.068768306,0,0,0,0,0
M33,Barite_M33_B92,MHCCMMMN_217.region001,Other,betalactone,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,0,1.280620307,0,0,2.304328931,0,0,0.91491553,0.154704978,0
M33,Barite_M33_B92,MHCCMMMN_30.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,0,1.178951798,0,0,2.099950063,0,0,0,0,0
M33,Barite_M33_B92,MHCCMMMN_337.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,0,0,0,0,2.410638276,0,0,0,0,0
M33,Barite_M33_B92,MHCCMMMN_325.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,0,0,0,0,0,0,0,0,0,0
M33,Barite_M33_B94,IEAPBGPM_228.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Maricaulaceae,Robiginitomaculum_A,0,0,0,0,2.158233304,0,1.777722329,0,0,0
M33,Barite_M33_B95,FMFMJIIM_130.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,UBA1850,0,0.653836802,0,0,2.420844533,0,0,0,0,0
M33,Barite_M33_B95,FMFMJIIM_50.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,UBA1850,0,0,1.189417334,0,2.424826967,0,0,0,0,0
M33,Barite_M33_B96,EGMJLMEO_151.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Alphaproteobacteria,UBA1280,UBA2136,0,0,0,0,0,2.12524061,0,0,0,0,0
M33,Barite_M33_B97,FAPGKHBG_142.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0,0.920709685,0.65745084,0,4.573675722,0,1.810174353,0,0,0
M33,Barite_M33_B97,FAPGKHBG_151.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0,1.652408702,0,0,4.73801128,0,0,0,0,0
M33,Barite_M33_B97,FAPGKHBG_171.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0,1.545208745,0.980919904,0,4.736594666,0,1.434673412,0.945420761,0,0
M33,Barite_M33_B97,FAPGKHBG_17.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0,1.519973729,0.858774875,0,4.584845161,0,1.789649638,1.221215741,0,0
M33,Barite_M33_B97,FAPGKHBG_206.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0,1.334413148,0,0,4.805225783,0,1.524907811,0,0,0
M33,Barite_M33_B97,FAPGKHBG_224.region001,Polyketide,transAT-PKS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0,0.832442634,0,0,4.730405843,0,0,0,0,0
M33,Barite_M33_B97,FAPGKHBG_244.region001,Hybrid,NRPS:NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0,1.501584151,0.159144059,0,4.694475249,0,0.612897568,0.123644917,0,0
M33,Barite_M33_B97,FAPGKHBG_254.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0,1.246689129,0,0,4.645494675,0,0,0,0,0
M33,Barite_M33_B97,FAPGKHBG_276.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0,1.732584308,0,1.717679789,4.6563202,0,0,0,0,0
M33,Barite_M33_B97,FAPGKHBG_279.region001,RiPP,RRE-containing,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0,0,0,0,3.366445183,0,0,0,0,0
M33,Barite_M33_B97,FAPGKHBG_290.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0,0.808628565,0.119400987,0,4.093839737,0,0,0,0,0
M33,Barite_M33_B97,FAPGKHBG_358.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0,0,0,0,4.618372527,0,1.626308697,0,0,0
M33,Barite_M33_B97,FAPGKHBG_53.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0,1.480484699,0.950957964,0,4.682010284,0.057343868,0.892828112,0,0.421516159,0
M33,Barite_M33_B97,FAPGKHBG_56.region001,Other,arylpolyene,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0,0.307459358,0,0,3.692975661,0,0,0,0,0
M33,Barite_M33_B97,FAPGKHBG_6.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0,0,0,1.188052247,3.856437485,0,0,0,0,0
M33,Barite_M33_B97,FAPGKHBG_98.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0,1.276787247,0,0,4.519383942,0,1.546463157,0,0,0
M33,Barite_M33_B98,MCONPLAK_150.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Devosiaceae,DROE01,0,0,0,0,1.997884148,0,0,0,0,0
M33,Barite_M33_B99,HIDEMPIF_156.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0,0,0,0,1.805490767,0,0,0,0,0
M33,Barite_M33_B99,HIDEMPIF_165.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0,0,0.900125049,0,2.285297002,0,0,0,0,0
M33,Barite_M33_B99,HIDEMPIF_32.region001,RiPP,ranthipeptide,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0,0,0,0,2.032140727,0,0,0,0,0
M33,Barite_M33_B99,HIDEMPIF_39.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0,0,0,0,1.81251282,0,0,0,0,0
M33,Barite_M33_B99,HIDEMPIF_49.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0,0,0,0,1.828416828,0,0,0,0,0
M33,Barite_M33_B99,HIDEMPIF_53.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0,0,0,0,2.021990676,0,0,0,0,0
M33,Barite_M33_B99,HIDEMPIF_79.region001,Other,arylpolyene,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,0,0,0,0,1.281829207,2.092793255,0,0,0,0,0
M42,SevenSisters_M42_B1,ODHOBCAK_10.region001,Other,betalactone,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,WFPA01,0,0,0,0.631222051,0,0,0,0,0,3.618247094
M42,SevenSisters_M42_B10,HOAEJAAF_139.region001,Terpene,Terpene generic,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,0,0,0,0,0,0,0,0,0,0,2.477829863
M42,SevenSisters_M42_B10,HOAEJAAF_2.region001,Terpene,Terpene generic,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,0,0,0,0,0,0,0,0,0,0,2.716313366
M42,SevenSisters_M42_B10,HOAEJAAF_43.region001,RiPP,RiPP-like,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,0,0,0.869874224,0.481676642,0,0,0,0,0,0,2.502972631
M42,SevenSisters_M42_B10,HOAEJAAF_77.region001,Terpene,Terpene generic,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,0,0,0.441967115,0,0,0,0,0,0,0,2.469694503
M42,SevenSisters_M42_B10,HOAEJAAF_94.region001,RiPP,RiPP-like,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,0,0,0,0,0,0,0,0,0,0,2.530355232
M42,SevenSisters_M42_B100,GLCJNICL_31.region001,RiPP,RRE-containing,Bacteria,WOR-3,Hydrothermia,LBFQ01,DSFT01,0,0,0,0,0,0,0,0,0,0,2.491801807
M42,SevenSisters_M42_B100,GLCJNICL_33.region001,RiPP,RRE-containing,Bacteria,WOR-3,Hydrothermia,LBFQ01,DSFT01,0,0,0,0,0,0,0,0,0,0,2.269569068
M42,SevenSisters_M42_B101,GPJOILDC_240.region001,RiPP,RiPP-like,Bacteria,Bdellovibrionota,UBA2361,JANWWW01,0,0,0,0,0,0,0,0,0,0,0,2.601717105
